id;set;series;publisher;generation;release_date;name;set_num;rarity;nationalPokedexNumbers
base6-63;Legendary Collection;Other;WOTC;Second;5/24/2002;Seadra;63;Uncommon;[117]
base6-64;Legendary Collection;Other;WOTC;Second;5/24/2002;Snorlax;64;Uncommon;[143]
base6-65;Legendary Collection;Other;WOTC;Second;5/24/2002;Tauros;65;Uncommon;[128]
base6-66;Legendary Collection;Other;WOTC;Second;5/24/2002;Tentacruel;66;Uncommon;[73]
base6-67;Legendary Collection;Other;WOTC;Second;5/24/2002;Abra;67;Common;[63]
base6-68;Legendary Collection;Other;WOTC;Second;5/24/2002;Bulbasaur;68;Common;[1]
base6-69;Legendary Collection;Other;WOTC;Second;5/24/2002;Caterpie;69;Common;[10]
base6-70;Legendary Collection;Other;WOTC;Second;5/24/2002;Charmander;70;Common;[4]
base6-71;Legendary Collection;Other;WOTC;Second;5/24/2002;Doduo;71;Common;[84]
base6-72;Legendary Collection;Other;WOTC;Second;5/24/2002;Dratini;72;Common;[147]
base6-73;Legendary Collection;Other;WOTC;Second;5/24/2002;Drowzee;73;Common;[96]
base6-74;Legendary Collection;Other;WOTC;Second;5/24/2002;Eevee;74;Common;[133]
base6-75;Legendary Collection;Other;WOTC;Second;5/24/2002;Exeggcute;75;Common;[102]
base6-76;Legendary Collection;Other;WOTC;Second;5/24/2002;Gastly;76;Common;[92]
base6-77;Legendary Collection;Other;WOTC;Second;5/24/2002;Geodude;77;Common;[74]
base6-78;Legendary Collection;Other;WOTC;Second;5/24/2002;Grimer;78;Common;[88]
base6-79;Legendary Collection;Other;WOTC;Second;5/24/2002;Machop;79;Common;[66]
base6-80;Legendary Collection;Other;WOTC;Second;5/24/2002;Magnemite;80;Common;[81]
base6-81;Legendary Collection;Other;WOTC;Second;5/24/2002;Mankey;81;Common;[56]
base6-82;Legendary Collection;Other;WOTC;Second;5/24/2002;Nidoran ♀;82;Common;[29]
base6-83;Legendary Collection;Other;WOTC;Second;5/24/2002;Nidoran ♂;83;Common;[32]
base6-84;Legendary Collection;Other;WOTC;Second;5/24/2002;Onix;84;Common;[95]
base6-85;Legendary Collection;Other;WOTC;Second;5/24/2002;Pidgey;85;Common;[16]
base6-86;Legendary Collection;Other;WOTC;Second;5/24/2002;Pikachu;86;Common;[25]
base6-87;Legendary Collection;Other;WOTC;Second;5/24/2002;Ponyta;87;Common;[77]
base6-88;Legendary Collection;Other;WOTC;Second;5/24/2002;Psyduck;88;Common;[54]
base6-89;Legendary Collection;Other;WOTC;Second;5/24/2002;Rattata;89;Common;[19]
base6-90;Legendary Collection;Other;WOTC;Second;5/24/2002;Rhyhorn;90;Common;[111]
base6-91;Legendary Collection;Other;WOTC;Second;5/24/2002;Sandshrew;91;Common;[27]
base6-92;Legendary Collection;Other;WOTC;Second;5/24/2002;Seel;92;Common;[86]
base6-93;Legendary Collection;Other;WOTC;Second;5/24/2002;Slowpoke;93;Common;[79]
base6-94;Legendary Collection;Other;WOTC;Second;5/24/2002;Spearow;94;Common;[21]
base6-95;Legendary Collection;Other;WOTC;Second;5/24/2002;Squirtle;95;Common;[7]
base6-96;Legendary Collection;Other;WOTC;Second;5/24/2002;Tentacool;96;Common;[72]
base6-97;Legendary Collection;Other;WOTC;Second;5/24/2002;Voltorb;97;Common;[100]
base6-98;Legendary Collection;Other;WOTC;Second;5/24/2002;Vulpix;98;Common;[37]
base6-99;Legendary Collection;Other;WOTC;Second;5/24/2002;Weedle;99;Common;[13]
base6-100;Legendary Collection;Other;WOTC;Second;5/24/2002;Full Heal Energy;100;Uncommon;
base6-101;Legendary Collection;Other;WOTC;Second;5/24/2002;Potion Energy;101;Uncommon;
base6-102;Legendary Collection;Other;WOTC;Second;5/24/2002;Pokémon Breeder;102;Rare;
base6-103;Legendary Collection;Other;WOTC;Second;5/24/2002;Pokémon Trader;103;Rare;
base6-104;Legendary Collection;Other;WOTC;Second;5/24/2002;Scoop Up;104;Rare;
base6-105;Legendary Collection;Other;WOTC;Second;5/24/2002;The Boss's Way;105;Uncommon;
base6-106;Legendary Collection;Other;WOTC;Second;5/24/2002;Challenge!;106;Uncommon;
base6-107;Legendary Collection;Other;WOTC;Second;5/24/2002;Energy Retrieval;107;Uncommon;
base6-108;Legendary Collection;Other;WOTC;Second;5/24/2002;Bill;108;Common;
base6-109;Legendary Collection;Other;WOTC;Second;5/24/2002;Mysterious Fossil;109;Common;
base6-110;Legendary Collection;Other;WOTC;Second;5/24/2002;Potion;110;Common;
ecard1-1;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Alakazam;1;Rare Holo;[65]
ecard1-2;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Ampharos;2;Rare Holo;[181]
ecard1-3;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Arbok;3;Rare Holo;[24]
ecard1-4;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Blastoise;4;Rare Holo;[9]
ecard1-5;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Butterfree;5;Rare Holo;[12]
ecard1-6;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Charizard;6;Rare Holo;[6]
ecard1-7;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Clefable;7;Rare Holo;[36]
ecard1-8;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Cloyster;8;Rare Holo;[91]
ecard1-9;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Dragonite;9;Rare Holo;[149]
ecard1-10;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Dugtrio;10;Rare Holo;[51]
ecard1-11;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Fearow;11;Rare Holo;[22]
ecard1-12;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Feraligatr;12;Rare Holo;[160]
ecard1-13;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Gengar;13;Rare Holo;[94]
ecard1-14;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Golem;14;Rare Holo;[76]
ecard1-15;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Kingler;15;Rare Holo;[99]
ecard1-16;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Machamp;16;Rare Holo;[68]
ecard1-17;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Magby;17;Rare Holo;[240]
ecard1-18;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Meganium;18;Rare Holo;[154]
ecard1-19;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Mew;19;Rare Holo;[151]
ecard1-20;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Mewtwo;20;Rare Holo;[150]
ecard1-21;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Ninetales;21;Rare Holo;[38]
ecard1-22;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pichu;22;Rare Holo;[172]
ecard1-23;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pidgeot;23;Rare Holo;[18]
ecard1-24;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Poliwrath;24;Rare Holo;[62]
ecard1-25;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Raichu;25;Rare Holo;[26]
ecard1-26;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Rapidash;26;Rare Holo;[78]
ecard1-27;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Skarmory;27;Rare Holo;[227]
ecard1-28;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Typhlosion;28;Rare Holo;[157]
ecard1-29;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Tyranitar;29;Rare Holo;[248]
ecard1-30;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Venusaur;30;Rare Holo;[3]
ecard1-31;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Vileplume;31;Rare Holo;[45]
ecard1-32;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Weezing;32;Rare Holo;[110]
ecard1-33;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Alakazam;33;Rare;[65]
ecard1-34;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Ampharos;34;Rare;[181]
ecard1-35;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Arbok;35;Rare;[24]
ecard1-36;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Blastoise;36;Rare;[9]
ecard1-37;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Blastoise;37;Rare;[9]
ecard1-38;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Butterfree;38;Rare;[12]
ecard1-39;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Charizard;39;Rare;[6]
ecard1-40;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Charizard;40;Rare;[6]
ecard1-41;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Clefable;41;Rare;[36]
ecard1-42;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Cloyster;42;Rare;[91]
ecard1-43;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Dragonite;43;Rare;[149]
ecard1-44;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Dugtrio;44;Rare;[51]
ecard1-45;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Fearow;45;Rare;[22]
ecard1-46;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Feraligatr;46;Rare;[160]
ecard1-47;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Feraligatr;47;Rare;[160]
ecard1-48;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Gengar;48;Rare;[94]
ecard1-49;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Golem;49;Rare;[76]
ecard1-50;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Kingler;50;Rare;[99]
ecard1-51;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Machamp;51;Rare;[68]
ecard1-52;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Magby;52;Rare;[240]
ecard1-53;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Meganium;53;Rare;[154]
ecard1-54;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Meganium;54;Rare;[154]
ecard1-55;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Mew;55;Rare;[151]
ecard1-56;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Mewtwo;56;Rare;[150]
ecard1-57;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Ninetales;57;Rare;[38]
ecard1-58;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pichu;58;Rare;[172]
ecard1-59;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pidgeot;59;Rare;[18]
ecard1-60;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Poliwrath;60;Rare;[62]
ecard1-61;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Raichu;61;Rare;[26]
ecard1-62;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Rapidash;62;Rare;[78]
ecard1-63;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Skarmory;63;Rare;[227]
ecard1-64;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Typhlosion;64;Rare;[157]
ecard1-65;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Typhlosion;65;Rare;[157]
ecard1-66;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Tyranitar;66;Rare;[248]
ecard1-67;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Venusaur;67;Rare;[3]
ecard1-68;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Venusaur;68;Rare;[3]
ecard1-69;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Vileplume;69;Rare;[45]
ecard1-70;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Weezing;70;Rare;[110]
ecard1-71;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Bayleef;71;Uncommon;[153]
ecard1-72;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Chansey;72;Uncommon;[113]
ecard1-73;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Charmeleon;73;Uncommon;[5]
ecard1-74;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Croconaw;74;Uncommon;[159]
ecard1-75;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Dragonair;75;Uncommon;[148]
ecard1-76;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Electabuzz;76;Uncommon;[125]
ecard1-77;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Flaaffy;77;Uncommon;[180]
ecard1-78;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Gloom;78;Uncommon;[44]
ecard1-79;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Graveler;79;Uncommon;[75]
ecard1-80;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Haunter;80;Uncommon;[93]
ecard1-81;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Hitmonlee;81;Uncommon;[106]
ecard1-82;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Ivysaur;82;Uncommon;[2]
ecard1-83;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Jynx;83;Uncommon;[124]
ecard1-84;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Kadabra;84;Uncommon;[64]
ecard1-85;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Machoke;85;Uncommon;[67]
ecard1-86;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Magmar;86;Uncommon;[126]
ecard1-87;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Metapod;87;Uncommon;[11]
ecard1-88;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pidgeotto;88;Uncommon;[17]
ecard1-89;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Poliwhirl;89;Uncommon;[61]
ecard1-90;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pupitar;90;Uncommon;[247]
ecard1-91;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Quilava;91;Uncommon;[156]
ecard1-92;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Wartortle;92;Uncommon;[8]
ecard1-93;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Abra;93;Common;[63]
ecard1-94;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Bulbasaur;94;Common;[1]
ecard1-95;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Bulbasaur;95;Common;[1]
ecard1-96;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Caterpie;96;Common;[10]
ecard1-97;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Charmander;97;Common;[4]
ecard1-98;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Charmander;98;Common;[4]
ecard1-99;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Chikorita;99;Common;[152]
ecard1-100;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Chikorita;100;Common;[152]
ecard1-101;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Clefairy;101;Common;[35]
ecard1-102;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Corsola;102;Common;[222]
ecard1-103;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Cubone;103;Common;[104]
ecard1-104;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Cyndaquil;104;Common;[155]
ecard1-105;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Cyndaquil;105;Common;[155]
ecard1-106;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Diglett;106;Common;[50]
ecard1-107;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Dratini;107;Common;[147]
ecard1-108;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Ekans;108;Common;[23]
ecard1-109;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Gastly;109;Common;[92]
ecard1-110;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Geodude;110;Common;[74]
ecard1-111;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Goldeen;111;Common;[118]
ecard1-112;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Hoppip;112;Common;[187]
ecard1-113;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Houndour;113;Common;[228]
ecard1-114;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Koffing;114;Common;[109]
ecard1-115;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Krabby;115;Common;[98]
ecard1-116;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Larvitar;116;Common;[246]
ecard1-117;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Machop;117;Common;[66]
ecard1-118;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Magikarp;118;Common;[129]
ecard1-119;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Mareep;119;Common;[179]
ecard1-120;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Marill;120;Common;[183]
ecard1-121;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Meowth;121;Common;[52]
ecard1-122;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Oddish;122;Common;[43]
ecard1-123;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pidgey;123;Common;[16]
ecard1-124;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pikachu;124;Common;[25]
ecard1-125;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Poliwag;125;Common;[60]
ecard1-126;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Ponyta;126;Common;[77]
ecard1-127;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Qwilfish;127;Common;[211]
ecard1-128;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Rattata;128;Common;[19]
ecard1-129;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Shellder;129;Common;[90]
ecard1-130;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Spearow;130;Common;[21]
ecard1-131;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Squirtle;131;Common;[7]
ecard1-132;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Squirtle;132;Common;[7]
ecard1-133;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Tauros;133;Common;[128]
ecard1-134;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Totodile;134;Common;[158]
ecard1-135;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Totodile;135;Common;[158]
ecard1-136;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Vulpix;136;Common;[37]
ecard1-137;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Bill's Maintenance;137;Uncommon;
ecard1-138;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Copycat;138;Uncommon;
ecard1-139;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Dual Ball;139;Uncommon;
ecard1-140;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Energy Removal 2;140;Uncommon;
ecard1-141;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Energy Restore;141;Uncommon;
ecard1-142;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Mary's Impulse;142;Uncommon;
ecard1-143;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Master Ball;143;Uncommon;
ecard1-144;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Multi Technical Machine 01;144;Uncommon;
ecard1-145;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pokémon Nurse;145;Uncommon;
ecard1-146;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Pokémon Reversal;146;Uncommon;
ecard1-147;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Power Charge;147;Uncommon;
ecard1-148;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Professor Elm's Training Method;148;Uncommon;
ecard1-149;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Professor Oak's Research;149;Uncommon;
ecard1-150;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Strength Charm;150;Uncommon;
ecard1-151;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Super Scoop Up;151;Uncommon;
ecard1-152;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Warp Point;152;Uncommon;
ecard1-153;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Energy Search;153;Common;
ecard1-154;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Full Heal;154;Common;
ecard1-155;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Moo-Moo Milk;155;Common;
ecard1-156;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Potion;156;Common;
ecard1-157;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Switch;157;Common;
ecard1-158;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Darkness Energy;158;Rare;
ecard1-159;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Metal Energy;159;Rare;
ecard1-160;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Fighting Energy;160;;
ecard1-161;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Fire Energy;161;;
ecard1-162;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Grass Energy;162;;
ecard1-163;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Lightning Energy;163;;
ecard1-164;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Psychic Energy;164;;
ecard1-165;Expedition Base Set;E-Card;WOTC;Second;9/15/2002;Water Energy;165;;
bp-1;Best of Game;Other;WOTC;Second;12/1/2002;Electabuzz;1;Promo;[125]
bp-2;Best of Game;Other;WOTC;Second;12/1/2002;Hitmonchan;2;Promo;[107]
bp-3;Best of Game;Other;WOTC;Second;12/1/2002;Professor Elm;3;Promo;
bp-4;Best of Game;Other;WOTC;Second;12/1/2002;Rocket's Scizor;4;Promo;[212]
bp-5;Best of Game;Other;WOTC;Second;12/1/2002;Rocket's Sneasel;5;Promo;[215]
bp-6;Best of Game;Other;WOTC;Second;12/1/2002;Dark Ivysaur;6;Promo;[2]
bp-7;Best of Game;Other;WOTC;Second;12/1/2002;Dark Venusaur;7;Promo;[3]
bp-8;Best of Game;Other;WOTC;Second;12/1/2002;Rocket's Mewtwo;8;Promo;[150]
bp-9;Best of Game;Other;WOTC;Second;12/1/2002;Rocket's Hitmonchan;9;Promo;[107]
ecard2-1;Aquapolis;E-Card;WOTC;Second;1/15/2003;Ampharos;1;Rare;[181]
ecard2-2;Aquapolis;E-Card;WOTC;Second;1/15/2003;Arcanine;2;Rare;[59]
ecard2-3;Aquapolis;E-Card;WOTC;Second;1/15/2003;Ariados;3;Rare;[168]
ecard2-4;Aquapolis;E-Card;WOTC;Second;1/15/2003;Azumarill;4;Rare;[184]
ecard2-5;Aquapolis;E-Card;WOTC;Second;1/15/2003;Bellossom;5;Rare;[182]
ecard2-6;Aquapolis;E-Card;WOTC;Second;1/15/2003;Blissey;6;Rare;[242]
ecard2-7;Aquapolis;E-Card;WOTC;Second;1/15/2003;Donphan;7;Rare;[232]
ecard2-8;Aquapolis;E-Card;WOTC;Second;1/15/2003;Electrode;8;Rare;[101]
ecard2-9;Aquapolis;E-Card;WOTC;Second;1/15/2003;Elekid;9;Rare;[239]
ecard2-10;Aquapolis;E-Card;WOTC;Second;1/15/2003;Entei;10;Rare;[244]
ecard2-11;Aquapolis;E-Card;WOTC;Second;1/15/2003;Espeon;11;Rare;[196]
ecard2-12;Aquapolis;E-Card;WOTC;Second;1/15/2003;Exeggutor;12;Rare;[103]
ecard2-13;Aquapolis;E-Card;WOTC;Second;1/15/2003;Exeggutor;13;Rare;[103]
ecard2-14;Aquapolis;E-Card;WOTC;Second;1/15/2003;Houndoom;14;Rare;[229]
ecard2-15;Aquapolis;E-Card;WOTC;Second;1/15/2003;Houndoom;15;Rare;[229]
ecard2-16;Aquapolis;E-Card;WOTC;Second;1/15/2003;Hypno;16;Rare;[97]
ecard2-17;Aquapolis;E-Card;WOTC;Second;1/15/2003;Jumpluff;17;Rare;[189]
ecard2-18;Aquapolis;E-Card;WOTC;Second;1/15/2003;Jynx;18;Rare;[124]
ecard2-19;Aquapolis;E-Card;WOTC;Second;1/15/2003;Kingdra;19;Rare;[230]
ecard2-20;Aquapolis;E-Card;WOTC;Second;1/15/2003;Lanturn;20;Rare;[171]
ecard2-21;Aquapolis;E-Card;WOTC;Second;1/15/2003;Lanturn;21;Rare;[171]
ecard2-22;Aquapolis;E-Card;WOTC;Second;1/15/2003;Magneton;22;Rare;[82]
ecard2-23;Aquapolis;E-Card;WOTC;Second;1/15/2003;Muk;23;Rare;[89]
ecard2-24;Aquapolis;E-Card;WOTC;Second;1/15/2003;Nidoking;24;Rare;[34]
ecard2-25;Aquapolis;E-Card;WOTC;Second;1/15/2003;Ninetales;25;Rare;[38]
ecard2-26;Aquapolis;E-Card;WOTC;Second;1/15/2003;Octillery;26;Rare;[224]
ecard2-27;Aquapolis;E-Card;WOTC;Second;1/15/2003;Parasect;27;Rare;[47]
ecard2-28;Aquapolis;E-Card;WOTC;Second;1/15/2003;Porygon2;28;Rare;[233]
ecard2-29;Aquapolis;E-Card;WOTC;Second;1/15/2003;Primeape;29;Rare;[57]
ecard2-30;Aquapolis;E-Card;WOTC;Second;1/15/2003;Quagsire;30;Rare;[195]
ecard2-31;Aquapolis;E-Card;WOTC;Second;1/15/2003;Rapidash;31;Rare;[78]
ecard2-32;Aquapolis;E-Card;WOTC;Second;1/15/2003;Scizor;32;Rare;[212]
ecard2-33;Aquapolis;E-Card;WOTC;Second;1/15/2003;Slowbro;33;Rare;[80]
ecard2-34;Aquapolis;E-Card;WOTC;Second;1/15/2003;Slowking;34;Rare;[199]
ecard2-35;Aquapolis;E-Card;WOTC;Second;1/15/2003;Steelix;35;Rare;[208]
ecard2-36;Aquapolis;E-Card;WOTC;Second;1/15/2003;Sudowoodo;36;Rare;[185]
ecard2-37;Aquapolis;E-Card;WOTC;Second;1/15/2003;Suicune;37;Rare;[245]
ecard2-38;Aquapolis;E-Card;WOTC;Second;1/15/2003;Tentacruel;38;Rare;[73]
ecard2-39;Aquapolis;E-Card;WOTC;Second;1/15/2003;Togetic;39;Rare;[176]
ecard2-40;Aquapolis;E-Card;WOTC;Second;1/15/2003;Tyranitar;40;Rare;[248]
ecard2-41;Aquapolis;E-Card;WOTC;Second;1/15/2003;Umbreon;41;Rare;[197]
ecard2-42;Aquapolis;E-Card;WOTC;Second;1/15/2003;Victreebel;42;Rare;[71]
ecard2-43;Aquapolis;E-Card;WOTC;Second;1/15/2003;Vileplume;43;Rare;[45]
ecard2-44;Aquapolis;E-Card;WOTC;Second;1/15/2003;Zapdos;44;Rare;[145]
ecard2-45;Aquapolis;E-Card;WOTC;Second;1/15/2003;Bellsprout;45;Uncommon;[69]
ecard2-46;Aquapolis;E-Card;WOTC;Second;1/15/2003;Dodrio;46;Uncommon;[85]
ecard2-47;Aquapolis;E-Card;WOTC;Second;1/15/2003;Flaaffy;47;Uncommon;[180]
ecard2-48;Aquapolis;E-Card;WOTC;Second;1/15/2003;Furret;48;Uncommon;[162]
ecard2-49;Aquapolis;E-Card;WOTC;Second;1/15/2003;Gloom;49;Uncommon;[44]
ecard2-50;Aquapolis;E-Card;WOTC;Second;1/15/2003;Golduck;50;Uncommon;[55]
ecard2-51;Aquapolis;E-Card;WOTC;Second;1/15/2003;Growlithe;51;Uncommon;[58]
ecard2-52;Aquapolis;E-Card;WOTC;Second;1/15/2003;Magnemite;52;Uncommon;[81]
ecard2-53;Aquapolis;E-Card;WOTC;Second;1/15/2003;Marill;53;Uncommon;[183]
